Index,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
4885,27,39.49,3.802,4089.24,30552.82,17.44,1337.06,2386.07,142.6653157,7.945,False
4886,27,40.57,3.798,8172.0,7946.12,8.6,4105.5,2873.45,142.7320173,7.945,False
4887,27,26.45,3.78,1943.33,4236.29,1.6,512.17,1181.34,142.8000415,7.945,False
4888,27,34.17,3.806,26226.09,2773.71,52.0,51587.03,3215.4,142.8680657,7.945,False
4889,27,28.67,3.945,65996.68,1098.51,188.58,38065.62,3295.95,142.9360899,7.945,True
4890,27,35.13,4.006,23292.54,14425.39,243.52,19609.28,7859.66,142.9815995,7.945,False
4891,27,31.52,4.045,17103.18,8134.12,409.54,2543.6,5931.69,142.9708227,7.945,False
4892,27,39.9,4.079,7118.91,1066.15,0.36,189.88,1329.77,142.9600459,7.945,False
4893,27,36.11,4.045,15232.2,397.96,71.9,6609.0,2614.03,142.9492691,7.945,False
4894,27,41.95,4.029,19493.78,0.27,21.05,5463.42,2894.25,142.9601382,7.945,False
4897,27,43.78,3.954,16900.93,8685.88,429.4,1919.44,3231.21,143.1550899,7.697,False
4898,27,53.28,3.914,9303.85,6759.23,74.36,2471.53,1389.71,143.2200737,7.697,False
4899,27,53.65,3.876,4566.1,759.03,87.8,122.38,1218.07,143.2200737,7.697,False
4900,27,50.88,3.806,4091.2,2.98,142.58,89.1,1587.02,143.2200737,7.697,False
5006,28,48.76,3.824,22860.64,12223.82,343.77,20834.37,9895.33,129.8167097,12.89,False
5007,28,54.2,3.813,6772.46,1654.68,86.01,1068.35,9835.85,129.8268333,12.89,False
5008,28,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,True
5009,28,52.5,3.701,10392.61,75.0,2241.11,6243.02,19374.19,129.8459667,12.89,False
5010,28,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.8555333,12.89,False
5011,28,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,129.8980645,12.89,False
5012,28,45.4,3.541,2135.31,1.53,752.34,499.0,5674.11,129.9845484,12.89,False
5013,28,44.64,3.428,5218.93,49826.06,155.37,1011.54,7761.98,130.0710323,12.89,True
5014,28,50.43,3.599,5155.86,19549.51,218.29,636.73,5218.5,130.1575161,12.187,False
5015,28,48.07,3.657,4649.73,1843.24,45.3,869.64,7935.42,130.244,12.187,False
5016,28,46.2,3.66,5177.01,1280.59,23.75,716.52,6009.03,130.2792258,12.187,False
5017,28,50.43,3.675,1657.67,887.0,30.97,222.42,4291.52,130.3144516,12.187,False
5018,28,50.58,3.702,44998.1,3682.17,182.6,39241.63,16008.79,130.3496774,12.187,False
5019,28,52.27,3.722,20097.48,2774.5,66.42,16822.46,8228.86,130.3849032,12.187,True
5020,28,51.8,3.781,20868.41,6880.29,7.84,7685.11,11114.94,130.4546207,12.187,False
5022,28,52.27,4.178,23765.08,872.4,3.5,12645.96,4736.14,130.6457931,12.187,False
5023,28,54.54,4.25,11431.91,101.02,6.93,2060.55,9332.74,130.7413793,12.187,False
5024,28,64.44,4.273,8243.42,44.26,6.68,3641.11,3645.65,130.8261935,12.187,False
5025,28,56.26,4.038,9066.75,48.94,5.91,1040.74,3796.72,130.8966452,12.187,False
5026,28,64.36,4.294,11704.17,57.61,11.85,1537.38,2536.67,130.9670968,12.187,False
5028,28,64.28,4.254,8478.14,5630.15,20.53,2457.88,9394.39,131.108,11.627,False
5029,28,66.73,4.222,5343.29,3895.86,17.32,657.56,4674.67,131.1173333,11.627,False
5030,28,77.99,4.193,3003.61,564.36,16.11,35.54,3226.41,131.1266667,11.627,False
5032,28,77.27,4.186,14847.64,392.0,84.72,4190.88,5556.15,131.1453333,11.627,False
5036,28,84.83,4.103,9026.85,101.2,-29.1,833.67,11752.37,130.8896774,11.627,False
5037,28,85.94,4.144,8619.75,101.0,363.96,2244.26,6524.51,130.8295333,11.627,False
5038,28,91.61,4.014,10280.97,18.4,1.12,3663.41,6659.58,130.7929,11.627,False
5040,28,89.13,3.765,5618.88,98.6,111.79,2513.36,6421.05,130.7196333,10.926,False
5041,28,95.61,3.723,11410.19,19.8,3.03,3053.13,1510.09,130.683,10.926,False
5042,28,85.53,3.726,8235.78,61.2,12.27,944.08,3623.51,130.7012903,10.926,False
5043,28,93.47,3.769,4311.14,25.6,5.34,6009.47,4271.03,130.7195806,10.926,False
5044,28,88.16,3.76,27801.87,28.5,76.11,8969.45,5970.49,130.737871,10.926,False
5045,28,95.91,3.811,8364.4,69.48,30.01,4158.02,3050.7,130.7561613,10.926,False
5046,28,94.87,4.002,5349.52,1.98,11.24,2542.17,6620.24,130.7909677,10.926,False
5047,28,85.32,4.055,6730.91,10.92,309.93,2779.28,5826.35,130.8381613,10.926,False
5048,28,89.78,4.093,25745.2,3.2,115.39,11858.54,4508.04,130.8853548,10.926,False
5049,28,88.52,4.124,7046.94,43.42,66.08,701.38,11100.55,130.9325484,10.926,True
5050,28,83.64,4.133,15676.1,6.98,24.11,2180.72,10483.58,130.9776667,10.926,False
5051,28,82.97,4.125,8790.27,104.0,3.0,1761.3,9638.33,131.0103333,10.926,False
5052,28,81.22,3.966,5977.78,7.91,2.16,2458.5,6671.45,131.043,10.926,False
5057,28,63.22,4.099,9765.35,6729.72,43.82,4608.92,7092.27,131.2362258,10.199,False
5058,28,65.31,3.951,11066.79,7689.39,25.88,2816.22,6764.59,131.2793548,10.199,False
5059,28,49.39,3.834,10431.55,184.51,42.72,1422.57,771448.1,131.3258,10.199,False
5064,28,42.83,3.393,3577.43,79.96,122.92,36.29,2530.09,131.642,10.199,False
5065,28,43.35,3.48,12973.34,35919.8,173.1,63.89,1894.52,131.747,10.199,True
5066,28,38.8,3.51,1529.2,28399.98,17.51,15.74,4848.03,131.852,9.91,False
5067,28,44.59,3.542,6311.91,9225.86,4.4,241.02,5898.01,131.957,9.91,False
5068,28,36.49,3.545,4908.9,1569.2,1.02,296.82,5466.87,132.030871,9.91,False
5069,28,49.21,3.337,4854.39,1931.93,0.3,615.56,6698.98,132.0922903,9.91,False
5070,28,49.54,3.6,13456.32,951.31,110.42,17469.41,2236.52,132.1537097,9.91,False
5071,28,54.96,3.795,63800.33,449.78,486.62,36592.8,3939.02,132.215129,9.91,True
5072,28,47.12,3.924,14659.05,4653.27,12.38,682.04,9065.86,132.2725714,9.91,False
5073,28,49.57,4.031,10336.01,2765.28,46.48,6676.43,2829.74,132.3200714,9.91,False
5074,28,48.08,4.109,3857.41,213.47,4.12,332.82,5674.71,132.3675714,9.91,False
5075,28,60.4,3.874,24400.83,85.89,103.31,7412.67,45648.88,132.4150714,9.91,False
5079,28,69.47,3.998,14572.76,7502.43,300.04,1730.03,3466.27,132.6537742,9.874,False
5080,28,65.6,3.981,4519.29,4590.85,46.85,2597.41,2875.3,132.7160968,9.874,False
5081,28,64.35,3.76,3507.89,13.12,55.6,964.46,3508.28,132.7160968,9.874,False
5188,29,47.8,3.57,8394.65,7331.95,200.28,1292.58,2786.42,136.4618065,9.357,False
5189,29,50.62,3.571,7021.01,967.62,15.97,392.25,5793.48,136.4666667,9.357,False
5190,29,46.28,3.536,122.33,0.0,47289.47,4.0,1179.49,136.4788,9.357,True
5194,29,39.83,3.413,373.34,5.21,676.82,10.5,1730.4,136.5883871,9.357,False
5195,29,36.28,3.402,2168.59,17155.07,47.22,332.96,1792.92,136.6432581,9.357,True
5196,29,34.61,3.439,4557.94,13427.99,9.56,550.78,2053.68,136.698129,8.988,False
5197,29,39.0,3.523,1789.85,7403.46,0.06,2.5,2512.9,136.753,8.988,False
5198,29,29.16,3.542,2021.51,2502.83,4.65,383.01,2842.32,136.8564194,8.988,False
5199,29,35.68,3.568,961.63,2011.62,0.73,117.38,1504.22,136.9598387,8.988,False
5200,29,40.58,3.633,23656.27,2347.13,110.26,11641.23,2548.96,137.0632581,8.988,False
5201,29,35.68,3.655,15679.67,2427.87,4.36,4775.31,4026.33,137.1666774,8.988,True
5202,29,36.25,3.703,7180.13,5665.86,1.76,5185.35,3381.36,137.2583103,8.988,False
5204,29,37.47,3.827,12783.88,800.94,1.09,6884.75,1699.2,137.4238966,8.988,False
5206,29,46.06,3.867,4383.29,94.3,0.99,642.33,1575.61,137.5843871,8.988,False
5207,29,54.68,3.889,2826.57,69.69,2.31,538.94,1177.24,137.6552903,8.988,False
5208,29,46.4,3.921,4713.53,42.04,1.5,266.03,915.19,137.7261935,8.988,False
5210,29,49.89,4.025,2015.59,4370.68,2.75,424.21,1595.7,137.868,9.14,False
5211,29,58.81,4.046,2087.5,1908.99,9.68,234.05,1581.26,137.9230667,9.14,False
5218,29,61.71,3.746,5777.3,117.2,23.9,440.62,3946.59,138.1174194,9.14,False
5219,29,66.56,3.683,3861.04,306.6,7.02,89.54,1180.28,138.1295333,9.14,False
5220,29,70.61,3.629,4524.86,492.8,0.99,1745.53,2589.37,138.1629,9.14,False
5221,29,70.99,3.577,5142.08,329.04,0.27,565.5,1957.42,138.1962667,9.14,False
5222,29,77.41,3.538,5782.33,132.2,30.11,1918.9,4059.51,138.2296333,9.419,False
5223,29,75.81,3.561,3071.52,163.0,22.04,1087.28,656.21,138.263,9.419,False
5224,29,76.57,3.61,1142.93,212.35,8.11,368.45,1625.35,138.2331935,9.419,False
5225,29,73.52,3.701,4006.71,190.7,2.17,1656.41,1187.12,138.2033871,9.419,False
5227,29,76.74,3.772,27921.89,341.19,9.08,1673.62,1983.79,138.1437742,9.419,False
5228,29,74.92,3.84,1727.05,167.24,0.3,504.22,1175.37,138.1857097,9.419,False
5229,29,70.42,3.874,2436.31,71.53,1.98,1546.95,1061.4,138.2814516,9.419,False
5230,29,71.93,3.884,5937.04,64.33,26.74,1875.2,1385.34,138.3771935,9.419,False
5231,29,73.3,3.921,6434.83,49.02,42.16,1096.81,3319.92,138.4729355,9.419,True
5232,29,66.42,3.988,5649.87,89.66,4.86,1763.17,4109.45,138.5673,9.419,False
5233,29,63.38,4.056,2956.4,24.91,4.5,345.81,2110.49,138.6534,9.419,False
5234,29,62.17,4.018,4039.87,7.91,1.98,687.56,3822.63,138.7395,9.419,False
5239,29,54.55,3.817,6161.11,3333.61,17.84,1281.79,807.58,138.6227097,9.151,False
5240,29,40.0,3.792,2365.7,3554.12,38.94,493.37,1049.91,138.5172581,9.151,False
5241,29,45.84,3.754,3274.05,821.65,26.46,341.08,2016.7,138.4473,9.151,False
5247,29,34.8,3.56,5771.46,10500.57,350.03,186.82,157.48,138.4882258,9.151,True
5248,29,29.43,3.577,2196.2,14286.35,0.82,42.96,2531.07,138.5480645,8.951,False
5249,29,36.36,3.595,908.65,7854.23,2.66,69.22,1126.49,138.6079032,8.951,False
5250,29,38.95,3.593,1939.5,1780.07,2.96,90.52,1005.06,138.6701613,8.951,False
5251,29,25.22,3.579,589.55,764.19,0.5,3.97,796.07,138.7333871,8.951,False
5252,29,32.63,3.608,6803.76,1190.61,5.1,4060.16,149.87,138.7966129,8.951,False
5253,29,27.69,3.755,42893.1,354.67,146.7,18264.03,1146.15,138.8598387,8.951,True
5254,29,32.73,3.807,3033.25,4673.68,110.0,925.8,3914.86,138.9004286,8.951,False
5255,29,30.28,3.866,14443.78,1340.14,11.56,3671.03,4526.17,138.8844286,8.951,False
5256,29,38.37,3.885,2430.08,327.78,1.2,125.22,598.99,138.8684286,8.951,False
5257,29,35.39,3.868,15921.42,143.4,1.79,2243.32,1381.64,138.8524286,8.951,False
5261,29,41.85,3.772,10522.37,1250.96,100.58,1277.17,1335.89,139.0569032,8.78,False
5262,29,49.5,3.723,3169.9,322.07,65.6,480.59,1050.29,139.1226129,8.78,False
5263,29,50.31,3.678,1024.31,123.07,20.0,206.77,642.13,139.1226129,8.78,False
5378,30,48.1,3.157,594.21,1905.66,91.16,4.92,855.1,219.355063,7.057,False
5382,30,55.83,3.36,843.22,2.82,64.81,192.66,2393.21,219.8118854,7.057,False
5386,30,59.3,3.63,1080.76,0.02,1.39,63.5,1031.3,220.4866886,7.057,False
5434,30,55.38,3.244,1019.93,11.72,16.6,36.53,647.71,223.8691966,6.237,False
5435,30,57.87,3.417,1954.39,14.6,7.21,4.46,1173.96,223.8693849,6.237,True
5436,30,50.02,3.475,4928.11,484.77,0.36,84.8,533.64,223.9106714,6.237,False
5444,30,61.27,3.529,656.65,559.7,1.33,56.7,683.06,224.8025314,6.112,False
5552,31,59.8,3.297,25879.08,8716.86,163.33,3983.24,7898.07,217.6455387,7.441,False
5553,31,61.9,3.308,6756.03,591.76,71.38,462.18,12533.58,217.8670218,7.441,False
5554,31,56.43,3.236,403.7,92.35,40307.29,95.5,492.36,218.1130269,7.441,True
5555,31,48.72,3.172,5425.3,96.94,1100.35,2779.95,24475.38,218.3590319,7.441,False
5556,31,41.44,3.158,2876.83,11.87,471.16,1915.49,11604.37,218.605037,7.441,False
5557,31,50.56,3.159,1263.97,47.0,477.99,566.44,5199.2,218.8217928,7.441,False
5558,31,46.54,3.112,2240.27,18.26,974.28,86.0,6207.39,218.9995495,7.441,False
5559,31,45.16,3.129,6123.19,24716.69,114.74,845.42,3413.9,219.1773063,7.441,True
5560,31,48.1,3.157,6105.78,25953.41,91.69,1254.6,6256.02,219.355063,7.057,False
5561,31,45.0,3.261,4371.53,14136.14,54.52,719.85,3942.03,219.5328198,7.057,False
5562,31,52.21,3.268,3918.1,2626.22,74.41,167.56,3302.94,219.6258417,7.057,False
5563,31,50.79,3.29,2391.52,1189.61,50.82,313.76,4791.34,219.7188636,7.057,False
5564,31,55.83,3.36,60394.73,2578.65,128.54,33529.14,7737.46,219.8118854,7.057,False
5565,31,46.52,3.409,16946.96,3789.56,83.24,11187.79,8316.25,219.9049073,7.057,True
5566,31,45.03,3.51,13158.2,6689.78,10.34,6529.43,7435.73,220.0651993,7.057,False
5567,31,54.81,3.555,12329.67,4657.57,5.3,1538.63,5781.58,220.275944,7.057,False
5568,31,59.3,3.63,21236.34,1039.56,26.38,11668.85,7948.31,220.4866886,7.057,False
5569,31,57.16,3.669,6284.13,768.91,2.69,1051.13,8527.38,220.6974332,7.057,False
5570,31,63.39,3.734,6738.65,801.74,8.13,2047.38,7905.67,220.8498468,7.057,False
5571,31,62.96,3.787,4783.0,70.51,2.38,837.58,6900.79,220.9244858,7.057,False
5572,31,67.87,3.845,9546.49,584.62,-1.0,1334.23,3691.1,220.9991248,7.057,False
5573,31,69.02,3.891,12625.17,399.0,21.86,3623.01,16629.1,221.0737638,6.891,False
5574,31,69.03,3.891,6352.11,4720.65,13.89,1482.03,3076.8,221.1484028,6.891,False
5575,31,66.97,3.877,8373.31,645.86,16.05,311.94,7709.86,221.2021074,6.891,False
5576,31,69.21,3.814,2973.44,-0.91,10.16,542.5,9196.82,221.255812,6.891,False
5584,31,81.78,3.346,6139.82,26.0,4.33,3613.14,8954.0,221.4411622,6.891,False
5586,31,85.26,3.227,6801.13,1.95,36.15,3120.41,3975.98,221.5215064,6.565,False
5587,31,82.51,3.256,7013.13,2.1,29.35,3542.2,10462.74,221.5616784,6.565,False
5588,31,84.25,3.311,2331.17,10.59,13.74,2475.94,5588.47,221.5701123,6.565,False
5589,31,88.09,3.407,6694.25,35.94,7.2,8201.22,11721.11,221.5785461,6.565,False
5590,31,91.57,3.417,22694.34,15.96,76.19,14090.47,8759.63,221.5869799,6.565,False
5591,31,89.57,3.494,15098.61,18.96,57.04,4709.17,6169.55,221.5954138,6.565,False
5592,31,85.55,3.571,2920.56,40.96,0.01,3529.36,4049.09,221.6751459,6.565,False
5593,31,77.72,3.62,6690.73,25.88,0.01,4768.97,7329.68,221.8083518,6.565,False
5594,31,83.58,3.638,20970.7,27.94,79.4,8977.02,17926.84,221.9415576,6.565,False
5595,31,88.4,3.73,13401.91,61.94,511.63,2215.91,3508.73,222.0747635,6.565,True
5596,31,76.1,3.717,11871.81,11.76,112.13,1166.35,6254.74,222.2174395,6.565,False
5597,31,71.54,3.721,9618.53,65.82,21.48,1203.78,13987.79,222.4169362,6.565,False
5598,31,80.38,3.666,6570.37,16.73,0.15,354.35,7577.57,222.6164329,6.565,False
5602,31,70.5,3.506,10768.84,50.54,104.5,345.37,6629.51,223.0783366,6.17,False
5603,31,56.96,3.386,15868.72,5131.81,35.36,10973.65,10430.56,223.0968655,6.17,False
5604,31,63.81,3.314,6512.13,4691.45,27.06,605.63,4158.58,223.1153944,6.17,False
5605,31,54.06,3.252,22494.62,2669.55,50.17,1305.41,12568.29,223.1469028,6.17,False
5606,31,58.85,3.211,1958.14,25.68,48781.17,806.49,2839.02,223.1957173,6.17,True
5610,31,55.81,3.098,6775.94,82.92,327.0,29.22,2587.0,223.4728642,6.17,False
5611,31,41.89,3.108,10796.47,20982.96,277.8,345.16,6682.35,223.5933316,6.17,True
5612,31,39.19,3.161,5388.03,36215.68,16.55,46.84,4363.17,223.7137989,6.237,False
5613,31,47.52,3.243,4170.11,23890.49,1.43,593.56,7625.62,223.8342663,6.237,False
5614,31,41.19,3.237,12178.73,3957.08,4.83,1874.02,4166.06,223.86882,6.237,False
5616,31,55.38,3.244,7274.06,1251.26,241.2,17456.21,6309.5,223.8691966,6.237,False
5617,31,57.87,3.417,65757.57,952.29,188.33,37419.47,6328.43,223.8693849,6.237,True
5618,31,50.02,3.475,19129.05,2539.21,153.56,3163.22,6374.79,223.9106714,6.237,False
5619,31,49.09,3.597,9730.09,3698.37,19.16,3498.32,10601.64,224.0547032,6.237,False
5620,31,46.28,3.711,9223.83,276.82,10.8,155.46,6554.7,224.198735,6.237,False
5621,31,52.76,3.658,20026.11,158.49,94.54,4008.08,6719.43,224.3427668,6.237,False
5625,31,58.8,3.583,18894.06,3226.56,351.03,405.82,6611.59,224.7192583,6.112,False
5626,31,61.27,3.529,4766.17,3167.97,81.5,196.65,2507.11,224.8025314,6.112,False
5627,31,67.52,3.451,8848.14,792.6,84.09,937.55,3468.14,224.8025314,6.112,False
5734,32,38.1,3.505,21104.84,7842.47,47.56,3908.03,4246.86,195.6376941,8.513,False
5735,32,42.61,3.479,4971.23,662.96,48.08,556.43,6452.61,195.7184713,8.513,False
5736,32,40.22,3.424,292.46,443.76,71845.76,9.0,1787.07,195.7704,8.513,True
5737,32,33.8,3.378,5261.51,65.0,1075.86,4742.55,25961.21,195.8223287,8.513,False
5738,32,17.94,3.331,6397.72,63.0,303.02,2813.68,9856.66,195.8742575,8.513,False
5739,32,26.23,3.266,5519.01,79.0,572.44,493.58,4074.52,195.9841685,8.513,False
5740,32,25.97,3.173,1211.62,10.3,1255.26,33.0,4932.34,196.1713893,8.513,False
5741,32,32.99,3.119,5886.08,51732.49,211.5,1183.24,3017.63,196.3586101,8.513,True
5742,32,36.75,3.095,4323.27,33209.84,208.29,1848.9,6197.53,196.5458309,8.256,False
5743,32,28.99,3.077,2682.32,14928.54,211.06,1049.44,3137.59,196.7330517,8.256,False
5744,32,36.86,3.055,1856.91,6229.68,214.77,887.78,5684.68,196.7796652,8.256,False
5745,32,36.67,3.038,1212.68,2986.04,177.27,69.87,2324.48,196.8262786,8.256,False
5746,32,35.89,3.031,31506.24,4740.74,306.03,42702.46,7920.93,196.8728921,8.256,False
5747,32,23.34,3.103,19784.57,9309.88,225.85,29483.81,5473.82,196.9195056,8.256,True
5748,32,24.26,3.113,9434.94,12371.88,39.2,5880.54,7373.13,196.9432711,8.256,False
5749,32,33.41,3.129,18765.64,7738.97,7.6,8914.56,6028.36,196.9499007,8.256,False
5750,32,33.4,3.191,11929.81,4330.7,10.1,14296.7,2785.63,196.9565303,8.256,False
5751,32,39.9,3.286,16322.3,1206.5,4.97,17697.9,4305.36,196.9631599,8.256,False
5752,32,51.51,3.486,4050.92,207.8,1.19,72.65,1741.07,197.0457208,8.256,False
5753,32,47.64,3.664,6403.49,147.83,4.54,3324.67,3312.99,197.2295234,8.256,False
5754,32,56.09,3.75,10428.62,144.83,7.84,1505.63,3306.98,197.4133259,8.256,False
5756,32,52.1,3.901,5599.64,5969.12,25.75,1440.58,4523.31,197.780931,8.09,False
5757,32,49.15,3.936,7666.76,2726.52,30.46,1330.36,2578.3,197.7227385,8.09,False
5758,32,61.76,3.927,4162.67,126.71,45.62,382.41,2146.94,197.664546,8.09,False
5763,32,62.84,3.764,8570.33,55.0,181.13,669.55,2634.77,197.6218954,8.09,False
5764,32,71.14,3.741,8483.84,361.8,77.99,1640.0,6841.59,197.6551863,8.09,False
5765,32,70.91,3.723,4642.56,414.3,0.01,989.08,4381.8,197.692292,8.09,False
5766,32,74.85,3.735,7803.3,609.25,3.05,4800.5,15323.92,197.7389345,8.09,False
5768,32,78.68,3.646,6157.85,472.3,28.64,3908.86,6007.28,197.8322195,7.872,False
5769,32,71.57,3.613,7111.33,508.95,1.05,1494.84,8154.1,197.8788621,7.872,False
5770,32,77.76,3.585,3551.31,567.16,18.05,2117.84,9786.36,197.9290378,7.872,False
5771,32,77.56,3.57,6076.83,298.78,2.16,1981.66,3861.65,197.9792136,7.872,False
5772,32,75.09,3.528,35187.83,150.85,13.81,7768.33,4009.95,198.0293893,7.872,False
5773,32,75.93,3.509,9862.83,573.37,61.32,7871.42,4298.69,198.0795651,7.872,False
5774,32,70.75,3.545,7157.73,186.89,3.84,6006.91,1590.2,198.1001057,7.872,False
5775,32,70.12,3.558,5446.99,147.41,127.58,3394.31,5920.55,198.0984199,7.872,False
5776,32,76.12,3.556,26651.19,227.72,31.33,6843.52,2907.74,198.0967341,7.872,False
5777,32,72.56,3.596,7271.43,172.04,233.55,916.85,3089.99,198.0950484,7.872,True
5778,32,64.05,3.659,6238.21,77.77,23.41,1404.74,8346.74,198.1267184,7.872,False
5779,32,63.49,3.765,7161.18,88.82,3.0,1011.45,5347.22,198.358523,7.872,False
5780,32,60.62,3.789,5399.48,16.73,0.22,1432.28,5673.51,198.5903276,7.872,False
5784,32,47.22,3.686,8968.72,104.91,200.0,534.86,1821.85,199.2195317,7.557,False
5785,32,46.32,3.604,11156.55,5943.82,24.22,441.71,-37.02,199.2908671,7.557,False
5786,32,46.36,3.545,8377.17,9725.0,0.15,3508.39,4421.85,199.3622024,7.557,False
5787,32,32.95,3.479,19012.07,468.6,82.64,1992.36,5059.08,199.4313603,7.557,False
5788,32,44.4,3.45,1414.31,4.54,82544.96,632.34,1071.73,199.4976149,7.557,True
5789,32,38.83,3.436,2930.43,7.21,14398.11,137.84,6715.35,199.5638695,7.557,False
5793,32,21.59,3.108,13049.09,29650.41,274.6,28.11,1735.37,200.1690745,7.557,True
5794,32,21.31,3.034,1947.76,27957.18,23.69,73.14,4182.06,200.3940829,7.107,False
5795,32,32.5,2.957,3554.32,14035.48,8.77,226.05,2442.72,200.6190912,7.107,False
5796,32,18.82,2.889,5408.32,5040.16,4.88,323.16,2761.39,200.7382625,7.107,False
5797,32,40.4,2.872,4609.18,1969.26,1.2,29.07,1937.03,200.815099,7.107,False
5798,32,33.21,2.998,3988.51,1629.18,162.66,3208.28,2010.95,200.8919355,7.107,False
5799,32,37.11,3.214,56454.69,1169.35,878.08,44739.28,4350.8,200.968772,7.107,True
5800,32,27.63,3.391,63140.73,2409.14,202.48,63130.81,10397.55,201.040053,7.107,False
5801,32,29.74,3.563,12685.16,3576.92,11.06,3432.19,1982.84,201.0974452,7.107,False
5802,32,25.8,3.638,6491.48,509.13,5.04,498.37,2620.48,201.1548374,7.107,False
5803,32,37.18,3.624,13334.38,151.64,99.18,8057.88,2985.64,201.2122297,7.107,False
5804,32,40.34,3.607,22840.49,6.72,17.07,6295.75,2248.82,201.2410473,7.107,False
5807,32,47.4,3.633,22162.59,6248.49,314.14,2506.81,3833.35,201.1131902,6.953,False
5808,32,38.7,3.642,5953.33,2070.79,73.56,2813.35,1504.57,201.0705712,6.953,False
5809,32,34.1,3.603,8977.99,115.78,137.12,699.14,3141.25,201.0705712,6.953,False
5810,32,41.42,3.568,3638.25,1.0,173.94,30.04,1539.39,201.0705712,6.953,False
5923,33,51.6,3.428,384.37,1919.79,4.95,25.2,556.38,130.0710323,8.01,True
5930,33,57.8,3.781,99.4,262.95,3.9,0.46,1005.65,130.4546207,7.603,False
6098,34,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,False
6099,34,46.0,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,False
6100,34,45.99,3.225,32.5,317.08,42455.51,6.0,1438.09,129.8364,10.148,True
6101,34,39.75,3.176,4611.57,70.94,1109.59,1307.67,17316.01,129.8459667,10.148,False
6102,34,24.69,3.153,3131.47,3.0,127.58,479.79,4102.57,129.8555333,10.148,False
6103,34,32.31,3.149,824.88,300.0,226.35,573.1,2966.73,129.8980645,10.148,False
6104,34,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,10.148,False
6105,34,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,True
6106,34,36.39,3.158,5998.79,18094.69,104.92,351.55,2890.32,130.1575161,9.653,False
6107,34,33.99,3.263,2514.23,8431.82,48.38,186.59,4699.39,130.244,9.653,False
6108,34,39.28,3.273,1358.95,3015.89,27.49,255.88,2402.57,130.2792258,9.653,False
6109,34,39.81,3.29,387.48,1594.36,18.98,13.35,769.52,130.3144516,9.653,False
6110,34,38.64,3.354,24118.77,1767.26,91.24,14240.58,3833.23,130.3496774,9.653,False
6111,34,36.7,3.411,16191.24,4394.52,58.87,11972.11,6375.39,130.3849032,9.653,True
6112,34,37.25,3.493,8386.11,4644.97,16.48,2748.66,6015.47,130.4546207,9.653,False
6113,34,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,False
6114,34,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,False
6116,34,48.09,3.707,6104.24,94.31,2.7,479.7,1656.98,130.8261935,9.653,False
6117,34,47.93,3.759,3662.39,107.42,0.59,941.47,1934.93,130.8966452,9.653,False
6118,34,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,9.653,False
6120,34,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,False
6121,34,55.34,3.864,1397.43,2573.19,18.46,70.76,2761.17,131.1173333,9.575,False
6122,34,66.49,3.81,5573.52,886.23,8.87,338.1,2014.84,131.1266667,9.575,False
6126,34,72.42,3.551,4031.31,43.0,146.38,1114.59,2174.14,131.0287742,9.575,False
6128,34,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,False
6129,34,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,9.575,False
6132,34,77.95,3.187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,9.285,False
6133,34,74.02,3.224,2691.41,20.2,16.91,806.44,3029.0,130.683,9.285,False
6134,34,77.7,3.263,2732.08,98.0,5.98,743.47,2456.79,130.7012903,9.285,False
6135,34,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,False
6136,34,78.93,3.374,9386.73,45.0,37.88,4384.73,4169.76,130.737871,9.285,False
6137,34,78.26,3.476,9297.06,12.0,8.3,4250.64,2103.48,130.7561613,9.285,False
6138,34,77.78,3.552,5553.04,32.6,6.13,1315.08,5733.84,130.7909677,9.285,False
6139,34,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,False
6140,34,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,False
6141,34,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,True
6143,34,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,False
6144,34,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,False
6148,34,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False
